C,L_ctx,cost,shadow_price,loss_drop_per_log_budget,equivalent_compute_multiplier,equivalent_no_quality_C,share_quality,C_quality,N_change_pct,D_change_pct
3.981071705534985e+22,8192,logarithmic,1.3923218543995876e-24,0.055429331395482,1.3299252464840723,5.2945277692543815e+22,0.0029981444641749224,1.1935828095433132e+20,0.3494244422278747,-0.6469781887180837
4.2169650342858225e+22,8192,logarithmic,1.3028117531606536e-24,0.05493911609335088,1.330027698898551,5.608680300886822e+22,0.0029217047128289693,1.2320726614507864e+20,0.3404874083161591,-0.6305110688017423
4.466835921509617e+22,8192,logarithmic,1.2190575473714492e-24,0.05445330042986201,1.3301275431942898,5.941461490129588e+22,0.002847201854055428,1.2717983517483568e+20,0.3317782533791558,-0.6144597948097741
4.7315125896148125e+22,8192,logarithmic,1.1406889812866288e-24,0.05397184275792579,1.330224845256502,6.293975602349555e+22,0.0027745874112310677,1.3127995267226567e+20,0.3232912019554446,-0.5988140300034583
5.011872336272714e+22,8192,logarithmic,1.0673596274307048e-24,0.053494701895743,1.3303196693316994,6.667392349123009e+22,0.00270381409082954,1.3551171044252933e+20,0.31502062320183377,-0.5835636863233518
5.308844442309901e+22,8192,logarithmic,9.987453521308552e-25,0.05302183711942736,1.3304120780670878,7.062950766628426e+22,0.0026348357550620882,1.3987933154660778e+20,0.30696102736651465,-0.5686989188288583
5.623413251903491e+22,8192,logarithmic,9.345428799494576e-25,0.05255320815579833,1.3305021325491948,7.481963323862997e+22,0.0025676073950747363,1.4438717451148673e+20,0.299107062329651,-0.5542101202273941
5.9566214352900855e+22,8192,logarithmic,8.744684506344627e-25,0.05208877517534151,1.3305898923415773,7.925820274302166e+22,0.002502085104693635,1.4903973767538144e+20,0.2914535102385596,-0.5400879155197713
6.309573444801943e+22,8192,logarithmic,8.1825656261857495e-25,0.05162849878533079,1.3306754155216807,8.395994265426388e+22,0.002438226054711858,1.5384166367234146e+20,0.28399528421021447,-0.5263231567365634
6.683439175686135e+22,8192,logarithmic,7.656587974836266e-25,0.05117234002310807,1.330758758716857,8.894045221395696e+22,0.0023759884677098777,1.587977440607067e+20,0.27672742511586357,-0.5129069177800205
7.079457843841402e+22,8192,logarithmic,7.164427201673077e-25,0.05072026034951517,1.3308399771395976,9.421625515058635e+22,0.0023153315934020028,1.639129241000362e+20,0.2696450984383647,-0.4998304893634842
7.498942093324558e+22,8192,logarithmic,6.703908500270913e-25,0.050272221642477855,1.3309191246219134,9.98048544643794e+22,0.0022562156845008464,1.691923076812248e+20,0.2627435912178955,-0.487085374063867
7.94328234724279e+22,8192,logarithmic,6.272996981912057e-25,0.04982818619072934,1.3309962536489492,1.0572479045855985e+23,0.0021986019730928954,1.746411624148196e+20,0.2560183090440704,-0.47466328144655234
8.413951416451964e+22,8192,logarithmic,5.869788669222424e-25,0.0493881166876777,1.331071415391853,1.1199570220935002e+23,0.002142452647516306,1.8026492488251084e+20,0.24946477313576576,-0.46255612330377005
8.91250938133744e+22,8192,logarithmic,5.492502069945995e-25,0.04895197622540899,1.331144659739813,1.186383926784832e+23,0.002087730829733629,1.8606920605708367e+20,0.24307861748364967,-0.45075600898216717
9.440608762859264e+22,8192,logarithmic,5.13947029345262e-25,0.04851972828882368,1.3312160353314608,1.2567489768408957e+23,0.0020344005531910776,1.9205979689621422e+20,0.23685558607267065,-0.4392552408167827
1e+23,8192,logarithmic,4.80913367499096e-25,0.04809133674990959,1.331285589585403,1.3312855895854029e+23,0.0019824267411558223,1.982426741155822e+20,0.23079153021181575,-0.42804630969923707
1.0592537251772854e+23,8192,logarithmic,4.500032874948902e-25,0.04766676586209873,1.3313533687302102,1.4102410153548032e+23,0.001931775185530077,2.0462400614777756e+20,0.22488240563716122,-0.4171218904484575
1.1220184543019653e+23,8192,logarithmic,4.210802422516634e-25,0.047245980254830844,1.3314194178335714,1.4938771572252464e+23,0.0018824125261157178,2.1121015929110154e+20,0.21912427029249226,-0.40647483788165406
1.1885022274370166e+23,8192,logarithmic,3.940164675091582e-25,0.04682894492814994,1.331483780830822,1.5824714393136924e+23,0.0018343062303465922,2.1800770405685222e+20,0.2135132815448193,-0.3960981823522003
1.2589254117941714e+23,8192,logarithmic,3.6869241666437907e-25,0.046415625247459166,1.3315465005528027,1.676317726531525e+23,0.0017874245734613183,2.2502342171958113e+20,0.20804569378052307,-0.38598512569402166
1.3335214321633241e+23,8192,logarithmic,3.4499623199715606e-25,0.046005986938379796,1.3316076187530759,1.7757272988391955e+23,0.0017417366191166096,2.3226431107756874e+20,0.20271785599657033,-0.3761290371882664
1.4125375446227497e+23,8192,logarithmic,3.2282324993985224e-25,0.04559999608171751,1.33166717613442,1.8810298832316244e+23,0.0016972122004318753,2.3973759543018154e+20,0.1975262094415564,-0.36652344960802496
1.4962356560944359e+23,8192,logarithmic,3.020755381977318e-25,0.045197619108536306,1.3317252123748378,1.9925747468751673e+23,0.0016538219014571478,2.474507297790083e+20,0.1924672853272913,-0.3571620553608157
1.584893192461111e+23,8192,logarithmic,2.826614626678321e-25,0.04479882279533475,1.3317817661528262,2.1107318550194493e+23,0.001611537039056725,2.5541140825999386e+20,0.1875377025811087,-0.3480387026996601
1.6788040181225658e+23,8192,logarithmic,2.6449528223657105e-25,0.04440357425932176,1.3318368751721008,2.2358930975227248e+23,0.0015703296452006517,2.636275718139837e+20,0.1827341656617243,-0.3391473920246191
1.7782794100389228e+23,8192,logarithmic,2.474967696602218e-25,0.044011840953791834,1.331890576185715,2.368473588055934e+23,0.0015301724496563302,2.721074161032672e+20,0.1780534624312491,-0.3304822722683842
1.8836490894897944e+23,8192,logarithmic,2.315908568480148e-25,0.043623590663592435,1.3319429050196208,2.5089130402926002e+23,0.0014910388630728856,2.8085939968211393e+20,0.17349246206344038,-0.3220376373449074
1.9952623149688827e+23,8192,logarithmic,2.167073029761494e-25,0.043238791500685485,1.3319938965956846,2.657677225645928e+23,0.0014529029604504276,2.898922524293463e+20,0.16904811301912126,-0.31380792269235513
2.1134890398366435e+23,8192,logarithmic,2.0278038396220278e-25,0.042857411899798185,1.3320435849540608,2.8152595173851186e+23,0.0014157394649869325,2.992149842514075e+20,0.16471744106338893,-0.30578770188445237
2.238721138568347e+23,8192,logarithmic,1.8974860192424648e-25,0.042479420614160115,1.332092003275151,2.9821825262499366e+23,0.001379523732295279,3.0883689406461424e+20,0.1604975473278314,-0.29797168331391344
2.371373705661655e+23,8192,logarithmic,1.775544133377274e-25,0.04210478671132678,1.3321391839009722,3.158999832984342e+23,0.0013442317349831017,3.187675790654874e+20,0.15638560643072008,-0.290354706959739
2.5118864315095718e+23,8192,logarithmic,1.6614397468600378e-25,0.04173347956908427,1.3321851583559874,3.346297823532835e+23,0.001309840047588261,3.290169442984805e+20,0.15237886463037587,-0.282931741214254
2.660725059798814e+23,8192,logarithmic,1.5546690447814547e-25,0.04136546887143501,1.3322299573675027,3.54469763298242e+23,0.0012763258318627796,3.3959521253058655e+20,0.14847463803191463,-0.2756978797891163
2.818382931264449e+23,8192,logarithmic,1.4547606058012539e-25,0.04100072460466184,1.3322736108855149,3.7548572046937894e+23,0.0012436668223981342,3.5051293444267966e+20,0.14467031083627013,-0.2686483386894145
2.9853826189179693e+23,8192,logarithmic,1.361273318734507e-25,0.040639217053467784,1.3323161481020915,3.977473471447723e+23,0.0012118413125849084,3.617809991477723e+20,0.1409633336301841,-0.26177845325424665
3.162277660168379e+23,8192,logarithmic,1.2737944331885686e-25,0.040280916797190536,1.3323575974703048,4.213284665835959e+23,0.0011808281409000554,3.7341064504664044e+20,0.13735122172289227,-0.25508367526849707
3.3496543915782654e+23,8192,logarithmic,1.19193773562041e-25,0.0399257947060876,1.3323979867226912,4.4630727675557015e+23,0.0011506066775148808,3.854134710316998e+20,0.1338315535126089,-0.24855957012999141
3.5481338923357603e+23,8192,logarithmic,1.115341842740952e-25,0.03957382193769393,1.3324373428892338,4.727666095719095e+23,0.0011211568112169407,3.978014480501913e+20,0.130401968910121,-0.24220181409748687
3.758374042884436e+23,8192,logarithmic,1.0436686047124183e-25,0.039224969933245694,1.332475692314971,5.007942054771055e+23,0.0010924589366396041,4.105869310383421e+20,0.12706016778423201,-0.23600619158515856
3.9810717055349855e+23,8192,logarithmic,9.76601611071646e-26,0.038879210414172125,1.3325130606771247,5.304830043117525e+23,0.001064493941792312,4.2378267123827796e+20,0.12380390845847522,-0.22996859253189283
4.2169650342858225e+23,8192,logarithmic,9.138447927675998e-26,0.038536515378651416,1.33254947300181,5.6193145341046324e+23,0.001037243195885605,4.374018289100476e+20,0.12063100623636025,-0.2240850098227387
4.466835921509616e+23,8192,logarithmic,8.551211141268114e-26,0.038196857098229654,1.3325849536803753,5.9524383395627286e+23,0.00101068853744425,4.5145798645139925e+20,0.11753933196638755,-0.21835153677315366
4.731512589614813e+23,8192,logarithmic,8.001713489593503e-26,0.03786020811450234,1.332619526485315,6.305306066731797e+23,0.0009848122627024148,4.659651619383526e+20,0.11452681064703096,-0.21276436467622117
5.011872336272715e+23,8192,logarithmic,7.487529353902512e-26,0.037526541235853916,1.3326532145857908,6.67908778002743e+23,0.0009595971142749556,4.809378231001777e+20,0.1115914200526813,-0.2073197803931781
5.308844442309901e+23,8192,logarithmic,7.006389043502209e-26,0.037195829534257686,1.332686040562781,7.075022879785706e+23,0.0009350262700983809,4.963909017425546e+20,0.10873118941294724,-0.20201416401944838
5.623413251903491e+23,8192,logarithmic,6.556168769857232e-26,0.036868046342130964,1.3327180264238645,7.494424210842626e+23,0.0009110833326361322,5.123398086334422e+20,0.10594419810472377,-0.19684398658523783
5.956621435290085e+23,8192,logarithmic,6.134881265535222e-26,0.03654316524924667,1.3327491936176123,7.938682414568245e+23,0.0008877523183419049,5.288004488663858e+20,0.1032285743945982,-0.1918058078277718
6.309573444801942e+23,8192,logarithmic,5.740667006505585e-26,0.0362211600996983,1.3327795630476693,8.409270538780311e+23,0.0008650176473756649,5.457892377166546e+20,0.10058249419768739,-0.18689627400129138
6.683439175686135e+23,8192,logarithmic,5.371785998969932e-26,0.03590200498891793,1.3328091550864418,8.907748920817863e+23,0.0008428641335665744,5.633231170059594e+20,0.09800417987755328,-0.18211211574870045
7.079457843841402e+23,8192,logarithmic,5.0266100944018136e-26,0.03558567426074529,1.3328379895884823,9.435770359961986e+23,0.0008212769746173413,5.814195719921073e+20,0.09549189907167577,-0.17745014601907583
7.498942093324558e+23,8192,logarithmic,4.7036157988132424e-26,0.03527214250454704,1.3328660859035506,9.995085596346882e+23,0.0008002417425447237,6.000966488004023e+20,0.09304396354656852,-0.17290725803490448
7.94328234724279e+23,8192,logarithmic,4.4013775444504856e-26,0.03496138455238436,1.3328934628892921,1.0587549114523827e+24,0.0007797443743507351,6.193729724142067e+20,0.09065872807851871,-0.168480423304751
8.413951416451965e+23,8192,logarithmic,4.1185613941709424e-26,0.03465337547622898,1.332920138923671,1.121512529091417e+24,0.0007597711629194165,6.39267765242518e+20,0.08833458937234084,-0.16416668969306825
8.912509381337441e+23,8192,logarithmic,3.853919150665785e-26,0.03434809058522483,1.3329461319170766,1.1879894905528398e+24,0.0007403087481341559,6.598008662831842e+20,0.08606998499307572,-0.15996317952189365
9.440608762859264e+23,8192,logarithmic,3.6062828444850977e-26,0.034045505422995045,1.3329714593240962,1.2584062039536365e+24,0.0007213441082103753,6.80992750900777e+20,0.08386339233552587,-0.1558670877292445
1e+24,8192,logarithmic,3.374559576499348e-26,0.033745595764993475,1.3329961381550357,1.3329961381550358e+24,0.0007028645512388649,7.028645512388649e+20,0.08171332761306438,-0.1518756800649279
1e+19,32768,exponential,2.217471478694753e-20,0.2217471478694753,1.245441496250927,1.2454414962509271e+19,0.06313812055761542,6.313812055761542e+17,7.870894966742892,-13.149707367198227
1.0592537251772854e+19,32768,exponential,2.0731116062004326e-20,0.21959511915760738,1.247522698425322,1.3214430655502416e+19,0.061719691383732754,6.537681301501133e+17,7.681478627313432,-12.865209451324134
1.1220184543019653e+19,32768,exponential,1.9381869962128433e-20,0.21746815776389034,1.2495591067541867,1.402028377519277e+19,0.06032898261156552,6.769023181943889e+17,7.496364061697625,-12.585785985365094
1.1885022274370165e+19,32768,exponential,1.8120779715509612e-20,0.2153658705477868,1.2515514997129573,1.4874717451609883e+19,0.05896562600440566,7.008077784845418e+17,7.315464268158811,-12.311391427786479
1.2589254117941713e+19,32768,exponential,1.6942057885721357e-20,0.21328787200422447,1.2535006504612418,1.5780638225661805e+19,0.05762925108037697,7.255092864775327e+17,7.138693591471279,-12.04197873524937
1.3335214321633241e+19,32768,exponential,1.5840299153067655e-20,0.2112337841249427,1.2554073264838186,1.6741125759610315e+19,0.05631948545661754,7.510324090481012e+17,6.965967716405519,-11.777499452412387
1.4125375446227497e+19,32768,exponential,1.4810454919057818e-20,0.20920323626111856,1.2572722892523802,1.7759443123827806e+19,0.05503595518424572,7.774035300192214e+17,6.797203660820061,-11.517903800469387
1.496235656094436e+19,32768,exponential,1.3847809610963114e-20,0.2071958649873023,1.2590962939075168,1.883904769400786e+19,0.053778285073901505,8.046498765118263e+17,6.6323197683414215,-11.263140764285728
1.5848931924611109e+19,32768,exponential,1.2947958571771671e-20,0.2052113139666941,1.2608800889604388,1.9983602695031595e+19,0.0525460990116697,8.327995461398281e+17,6.471235700654621,-11.01315817803502
1.6788040181225658e+19,32768,exponential,1.2106787428653296e-20,0.2032492338177892,1.2626244160140423,2.1196989429840323e+19,0.051339020265222926,8.618815350773208e+17,6.313872429402467,-10.767902809228037
1.7782794100389229e+19,32768,exponential,1.1320452840311753e-20,0.20130928198243034,1.2643300095026913,2.2483320233929515e+19,0.05015667178005849,8.91925767025583e+17,6.160152227698856,-10.527320441039045
1.8836490894897943e+19,32768,exponential,1.0585364530359156e-20,0.19939112259528588,1.265997596450288,2.3846952198498533e+19,0.04899867646572379,9.229631231086563e+17,6.009998661276472,-10.291355952855042
1.9952623149688828e+19,32768,exponential,9.898168520156198e-21,0.19749442635478975,1.2676278962460974,2.529250170783123e+19,0.04786465747195946,9.550254727269448e+17,5.863336579261902,-10.05995339895992
2.1134890398366433e+19,32768,exponential,9.255731480428655e-21,0.19561887039556952,1.2692216204377755,2.6824859839189426e+19,0.0467542384547092,9.881457053993681e+17,5.7200921046012265,-9.833056085296121
2.238721138568347e+19,32768,exponential,8.655126126440896e-21,0.19376413816238408,1.270779472541065,2.8449208676364165e+19,0.045667043831972225,1.0223577636256346e+18,5.580192624145708,-9.61060664424509
2.3713737056616554e+19,32768,exponential,8.093617586606744e-21,0.1919299192855998,1.2723021478656946,3.0171038591055557e+19,0.04460269902950646,1.0576966768011226e+18,5.443566778390196,-9.392547107359938
2.511886431509572e+19,32768,exponential,7.568650679161987e-21,0.190115909458227,1.2737903333568588,3.199616654947148e+19,0.043560830716393946,1.0941985962179534e+18,5.31014445090896,-9.17881897603351
2.660725059798814e+19,32768,exponential,7.077838035951654e-21,0.18832181031453785,1.2752447074517994,3.39307555049281e+19,0.04254106703052464,1.1319008311869802e+18,5.179856757468726,-8.96936329004011
2.8183829312644493e+19,32768,exponential,6.618949016505616e-21,0.18654732931029042,1.2766659399509286,3.5981334940843815e+19,0.041543037794054744,1.170841886316378e+18,5.052636034850355,-8.764120693936228
2.9853826189179695e+19,32768,exponential,6.189899359417689e-21,0.18479217960457042,1.2780546919030025,3.815482263233784e+19,0.04056637471892665,1.2110614999839695e+18,4.928415829390564,-8.56303150129758
3.162277660168379e+19,32768,exponential,5.788741521626112e-21,0.18305607994327364,1.2794116155037736,4.045854769867519e+19,0.039610711602554874,1.2526006840413169e+18,4.807130885243738,-8.366035756765221
3.3496543915782656e+19,32768,exponential,5.413655659526235e-21,0.18133875454424583,1.2807373540075857,4.290027502309837e+19,0.03867568451378518,1.2955017647889605e+18,4.688717132398268,-8.173073295908084
3.5481338923357606e+19,32768,exponential,5.062941208958385e-21,0.17963993298408637,1.2820325416514955,4.548823112111029e+19,0.037760931969273624,1.3398084252636467e+18,4.573111674438657,-7.9840838028795496
3.758374042884435e+19,32768,exponential,4.735009024010335e-21,0.17795935008664004,1.2832978035912805,4.823113154308077e+19,0.03686609510041926,1.385565748879248e+18,4.460252776085727,-7.799006865884895
3.981071705534986e+19,32768,exponential,4.428374037274139e-21,0.17629674581317806,1.284533755848915,5.113820990214701e+19,0.03599081781101515,1.4328202644649705e+18,4.350079850520694,-7.617782030458608
